start_district_nm,end_district_nm,transport_type,vehicle_type,trip_cnt,trip_dur
Фили-Давыдково,Восточное Дегунино,lt,,,49.0
Фили-Давыдково,Восточное Дегунино,lt,,2.0,
Фили-Давыдково,Восточное Измайлово,lt,,,42.0
Фили-Давыдково,Восточное Измайлово,lt,,1.0,
Фили-Давыдково,Выхино-Жулебино,lt,,,46.0
Фили-Давыдково,Выхино-Жулебино,lt,,20.0,
Фили-Давыдково,Гагаринский,lt,,,23.0
Фили-Давыдково,Гагаринский,lt,,38.0,
Фили-Давыдково,Головинский,lt,,,39.0
Фили-Давыдково,Головинский,lt,,5.0,
Фили-Давыдково,Гольяново,lt,,,61.0
Фили-Давыдково,Гольяново,lt,,3.0,
Фили-Давыдково,Даниловский,lt,,,31.0
Фили-Давыдково,Даниловский,lt,,52.0,
Фили-Давыдково,Дмитровский,lt,,,37.0
Фили-Давыдково,Дмитровский,lt,,5.0,
Фили-Давыдково,Донской,lt,,,28.0
Фили-Давыдково,Донской,lt,,65.0,
Фили-Давыдково,Дорогомилово,lt,,,16.0
Фили-Давыдково,Дорогомилово,lt,,357.0,
Фили-Давыдково,Замоскворечье,lt,,,30.0
Фили-Давыдково,Замоскворечье,lt,,31.0,
Фили-Давыдково,Западное Дегунино,lt,,,36.0
Фили-Давыдково,Западное Дегунино,lt,,13.0,
Фили-Давыдково,Зюзино,lt,,,39.0
Фили-Давыдково,Зюзино,lt,,5.0,
Фили-Давыдково,Зябликово,lt,,,65.0
Фили-Давыдково,Зябликово,lt,,1.0,
Фили-Давыдково,Ивановское,lt,,,51.0
Фили-Давыдково,Ивановское,lt,,16.0,
Фили-Давыдково,Измайлово,lt,,,40.0
Фили-Давыдково,Измайлово,lt,,7.0,
Фили-Давыдково,Капотня,lt,,,57.0
Фили-Давыдково,Капотня,lt,,3.0,
Фили-Давыдково,Коммунарка,lt,,,25.0
Фили-Давыдково,Коммунарка,lt,,73.0,
Фили-Давыдково,Коньково,lt,,,35.0
Фили-Давыдково,Коньково,lt,,11.0,
Фили-Давыдково,Коптево,lt,,,24.0
Фили-Давыдково,Коптево,lt,,30.0,
Фили-Давыдково,Косино-Ухтомский,lt,,,47.0
Фили-Давыдково,Косино-Ухтомский,lt,,10.0,
Фили-Давыдково,Котловка,lt,,,32.0
Фили-Давыдково,Котловка,lt,,13.0,
Фили-Давыдково,Краснопахорский,lt,,,61.0
Фили-Давыдково,Краснопахорский,lt,,5.0,
Фили-Давыдково,Красносельский,lt,,,31.0
Фили-Давыдково,Красносельский,lt,,51.0,
Фили-Давыдково,Крылатское,lt,,,9.0
Фили-Давыдково,Крылатское,lt,,192.0,
Фили-Давыдково,Крюково,lt,,,74.0
Фили-Давыдково,Крюково,lt,,4.0,
Фили-Давыдково,Кузьминки,lt,,,45.0
Фили-Давыдково,Кузьминки,lt,,3.0,
Фили-Давыдково,Кунцево,lt,,,11.0
Фили-Давыдково,Кунцево,lt,,403.0,
Фили-Давыдково,Куркино,lt,,,26.0
Фили-Давыдково,Куркино,lt,,25.0,
Фили-Давыдково,Левобережный,lt,,,32.0
Фили-Давыдково,Левобережный,lt,,24.0,
Фили-Давыдково,Лефортово,lt,,,41.0
Фили-Давыдково,Лефортово,lt,,18.0,
Фили-Давыдково,Лианозово,lt,,,37.0
Фили-Давыдково,Лианозово,lt,,8.0,
Фили-Давыдково,Ломоносовский,lt,,,34.0
Фили-Давыдково,Ломоносовский,lt,,1.0,
Фили-Давыдково,Лосиноостровский,lt,,,46.0
Фили-Давыдково,Лосиноостровский,lt,,7.0,
Фили-Давыдково,Люблино,lt,,,51.0
Фили-Давыдково,Люблино,lt,,9.0,
Фили-Давыдково,Марфино,lt,,,30.0
Фили-Давыдково,Марфино,lt,,2.0,
Фили-Давыдково,Марьина Роща,lt,,,33.0
Фили-Давыдково,Марьина Роща,lt,,17.0,
Фили-Давыдково,Марьино,lt,,,54.0
Фили-Давыдково,Марьино,lt,,3.0,
Фили-Давыдково,Матушкино,lt,,,66.0
Фили-Давыдково,Матушкино,lt,,3.0,
Фили-Давыдково,Метрогородок,lt,,,52.0
Фили-Давыдково,Метрогородок,lt,,4.0,
Фили-Давыдково,Мещанский,lt,,,31.0
Фили-Давыдково,Мещанский,lt,,44.0,
Фили-Давыдково,Митино,lt,,,29.0
Фили-Давыдково,Митино,lt,,29.0,
Фили-Давыдково,Можайский,lt,,,11.0
Фили-Давыдково,Можайский,lt,,546.0,
Фили-Давыдково,Молжаниновский,lt,,,46.0
Фили-Давыдково,Молжаниновский,lt,,12.0,
Фили-Давыдково,Москворечье-Сабурово,lt,,,35.0
Фили-Давыдково,Москворечье-Сабурово,lt,,11.0,
Фили-Давыдково,Нагатино-Садовники,lt,,,36.0
Фили-Давыдково,Нагатино-Садовники,lt,,25.0,
Фили-Давыдково,Нагатинский Затон,lt,,,53.0
Фили-Давыдково,Нагатинский Затон,lt,,3.0,
Фили-Давыдково,Нагорный,lt,,,33.0
Фили-Давыдково,Нагорный,lt,,17.0,
Фили-Давыдково,Некрасовка,lt,,,52.0
Фили-Давыдково,Некрасовка,lt,,7.0,
Фили-Давыдково,Нижегородский,lt,,,40.0
Фили-Давыдково,Нижегородский,lt,,7.0,
Фили-Давыдково,Ново-Переделкино,lt,,,26.0
Фили-Давыдково,Ново-Переделкино,lt,,12.0,
Фили-Давыдково,Новогиреево,lt,,,51.0
Фили-Давыдково,Новогиреево,lt,,1.0,
Фили-Давыдково,Новокосино,lt,,,53.0
Фили-Давыдково,Новокосино,lt,,3.0,
Фили-Давыдково,Обручевский,lt,,,26.0
Фили-Давыдково,Обручевский,lt,,31.0,
Фили-Давыдково,Орехово-Борисово Северное,lt,,,51.0
Фили-Давыдково,Орехово-Борисово Северное,lt,,3.0,
Фили-Давыдково,Орехово-Борисово Южное,lt,,,49.0
Фили-Давыдково,Орехово-Борисово Южное,lt,,8.0,
Фили-Давыдково,Останкинский,lt,,,42.0
Фили-Давыдково,Останкинский,lt,,8.0,
Фили-Давыдково,Отрадное,lt,,,45.0
Фили-Давыдково,Отрадное,lt,,6.0,
Фили-Давыдково,Очаково-Матвеевское,lt,,,15.0
Фили-Давыдково,Очаково-Матвеевское,lt,,150.0,
Фили-Давыдково,Перово,lt,,,41.0
Фили-Давыдково,Перово,lt,,13.0,
Фили-Давыдково,Печатники,lt,,,32.0
Фили-Давыдково,Печатники,lt,,26.0,
Фили-Давыдково,Покровское-Стрешнево,lt,,,29.0
Фили-Давыдково,Покровское-Стрешнево,lt,,17.0,
Фили-Давыдково,Преображенское,lt,,,45.0
Фили-Давыдково,Преображенское,lt,,8.0,
Фили-Давыдково,Пресненский,lt,,,25.0
Фили-Давыдково,Пресненский,lt,,100.0,
Фили-Давыдково,Проспект Вернадского,lt,,,20.0
Фили-Давыдково,Проспект Вернадского,lt,,48.0,
Фили-Давыдково,Раменки,lt,,,10.0
Фили-Давыдково,Раменки,lt,,362.0,
Фили-Давыдково,Ростокино,lt,,,44.0
Фили-Давыдково,Ростокино,lt,,4.0,
Фили-Давыдково,Рязанский,lt,,,43.0
Фили-Давыдково,Рязанский,lt,,6.0,
Фили-Давыдково,Савёлки,lt,,,73.0
Фили-Давыдково,Савёлки,lt,,2.0,
Фили-Давыдково,Савёловский,lt,,,38.0
Фили-Давыдково,Савёловский,lt,,3.0,
Фили-Давыдково,Свиблово,lt,,,44.0
Фили-Давыдково,Свиблово,lt,,2.0,
Фили-Давыдково,Северное Бутово,lt,,,29.0
Фили-Давыдково,Северное Бутово,lt,,7.0,
Фили-Давыдково,Северное Измайлово,lt,,,54.0
Фили-Давыдково,Северное Измайлово,lt,,7.0,
Фили-Давыдково,Северное Медведково,lt,,,47.0
Фили-Давыдково,Северное Медведково,lt,,6.0,
Фили-Давыдково,Северное Тушино,lt,,,25.0
Фили-Давыдково,Северное Тушино,lt,,16.0,
Фили-Давыдково,Северный,lt,,,45.0
Фили-Давыдково,Северный,lt,,15.0,
Фили-Давыдково,Силино,lt,,,68.0
Фили-Давыдково,Силино,lt,,2.0,
Фили-Давыдково,Сокол,lt,,,30.0
Фили-Давыдково,Сокол,lt,,15.0,
Фили-Давыдково,Соколиная Гора,lt,,,46.0
Фили-Давыдково,Соколиная Гора,lt,,11.0,
Фили-Давыдково,Сокольники,lt,,,46.0
Фили-Давыдково,Сокольники,lt,,6.0,
Фили-Давыдково,Солнцево,lt,,,16.0
Фили-Давыдково,Солнцево,lt,,26.0,
Фили-Давыдково,Старое Крюково,lt,,,77.0
Фили-Давыдково,Старое Крюково,lt,,1.0,
Фили-Давыдково,Строгино,lt,,,15.0
Фили-Давыдково,Строгино,lt,,98.0,
Фили-Давыдково,Таганский,lt,,,31.0
Фили-Давыдково,Таганский,lt,,52.0,
Фили-Давыдково,Тверской,lt,,,27.0
Фили-Давыдково,Тверской,lt,,108.0,
Фили-Давыдково,Текстильщики,lt,,,42.0
Фили-Давыдково,Текстильщики,lt,,3.0,
Фили-Давыдково,Тимирязевский,lt,,,34.0
Фили-Давыдково,Тимирязевский,lt,,19.0,
Фили-Давыдково,Троицк,lt,,,37.0
Фили-Давыдково,Троицк,lt,,16.0,
Фили-Давыдково,Тропарёво-Никулино,lt,,,23.0
Фили-Давыдково,Тропарёво-Никулино,lt,,28.0,
Фили-Давыдково,Тёплый Стан,lt,,,21.0
Фили-Давыдково,Тёплый Стан,lt,,31.0,
Фили-Давыдково,Фили-Давыдково,lt,,,24.0
Фили-Давыдково,Фили-Давыдково,lt,,206.0,
Фили-Давыдково,Филимонковский,lt,,,33.0
Фили-Давыдково,Филимонковский,lt,,23.0,
Фили-Давыдково,Филёвский Парк,lt,,,18.0
Фили-Давыдково,Филёвский Парк,lt,,82.0,
Фили-Давыдково,Хамовники,lt,,,27.0
Фили-Давыдково,Хамовники,lt,,64.0,
Фили-Давыдково,Ховрино,lt,,,35.0
Фили-Давыдково,Ховрино,lt,,12.0,
Фили-Давыдково,Хорошёво-Мнёвники,lt,,,18.0
Фили-Давыдково,Хорошёво-Мнёвники,lt,,66.0,
Фили-Давыдково,Хорошёвский,lt,,,27.0
Фили-Давыдково,Хорошёвский,lt,,44.0,
Фили-Давыдково,Царицыно,lt,,,41.0
Фили-Давыдково,Царицыно,lt,,5.0,
Фили-Давыдково,Чертаново Северное,lt,,,40.0
Фили-Давыдково,Чертаново Северное,lt,,8.0,
Фили-Давыдково,Чертаново Центральное,lt,,,64.0
Фили-Давыдково,Чертаново Центральное,lt,,2.0,
Фили-Давыдково,Чертаново Южное,lt,,,32.0
Фили-Давыдково,Чертаново Южное,lt,,29.0,
